home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
CLE,MIA,104,46.7,35.7,86.4,6,31,30,3,2,107,45.8,36.1,94.7,7,30,19,7,2,MIA
DET,IND,103,41.1,21.7,80.0,12,34,23,8,1,122,56.8,37.9,61.1,5,35,38,13,6,IND
BOS,MIL,122,47.1,45.0,82.8,11,26,25,6,5,119,53.6,48.6,85.7,9,32,20,3,6,BOS
SAC,TOR,123,51.6,30.0,83.3,18,35,32,14,6,89,41.3,32.3,72.2,11,20,21,11,3,SAC
OKC,UTA,119,48.9,29.4,79.3,10,35,29,10,7,107,44.4,27.8,94.4,11,36,20,6,5,OKC
GSW,MEM,137,58.0,48.7,33.3,13,35,43,6,5,116,43.8,36.7,77.8,16,29,29,4,3,GSW
PHI,PHX,102,43.2,35.1,38.9,13,27,33,12,7,115,50.0,48.7,75.0,14,41,34,7,12,PHX
LAC,POR,116,52.3,41.9,86.7,8,34,29,15,7,103,48.1,44.1,66.7,8,30,21,6,4,LAC
NOP,ORL,106,53.8,30.0,76.2,3,30,24,11,1,121,54.7,38.9,68.4,10,30,33,12,4,ORL
SAC,WAS,102,43.0,28.2,89.5,10,27,21,12,7,109,50.6,40.0,73.9,10,35,20,9,3,WAS
CHI,HOU,117,45.2,38.7,84.0,12,31,23,8,3,127,50.5,37.8,80.0,13,36,27,7,6,HOU
BKN,MIL,108,44.6,29.5,81.3,15,34,29,7,1,115,47.3,39.0,86.7,11,29,27,5,4,MIL
DAL,UTA,113,50.0,31.3,60.7,11,32,33,12,3,97,45.8,13.3,89.5,5,33,29,6,3,DAL
DEN,NYK,113,53.6,30.0,85.0,9,33,31,5,4,100,48.1,35.5,76.5,4,27,28,6,6,DEN
ATL,PHX,115,44.0,34.3,79.3,12,24,27,11,3,128,55.4,53.7,88.9,7,31,28,4,11,PHX
BOS,DET,129,52.8,35.6,70.4,8,27,31,9,5,102,50.6,29.0,69.2,8,34,25,4,1,BOS
OKC,TOR,123,50.5,37.5,78.9,13,33,27,17,5,103,52.6,36.7,70.6,5,31,34,12,3,OKC
MIA,NOP,88,36.0,27.7,86.7,7,27,22,3,4,111,51.2,50.0,75.0,12,44,25,3,2,NOP
CLE,MIN,91,42.0,24.1,84.2,10,31,22,6,5,104,48.2,51.9,50.0,13,33,27,9,5,MIN
MEM,SAS,99,40.2,35.3,67.7,9,42,18,10,4,97,38.9,18.4,69.6,15,41,24,12,7,MEM
GSW,IND,111,40.6,29.2,68.8,24,40,24,6,6,123,48.5,41.7,75.0,12,38,32,8,10,IND
LAC,POR,125,57.1,42.4,85.2,7,33,26,8,8,117,48.4,36.4,60.0,15,26,29,11,1,LAC
LAL,PHI,101,43.8,38.7,75.8,11,43,22,1,7,94,34.4,21.6,83.3,13,29,20,13,7,LAL
BKN,NYK,93,44.7,35.3,86.7,8,33,26,5,6,105,43.3,37.5,50.0,16,31,25,10,4,NYK
ORL,SAC,107,47.7,28.6,72.2,12,37,27,5,3,109,43.7,37.5,85.7,6,36,26,6,5,SAC
ATL,CHA,132,55.6,47.6,85.7,11,32,40,9,5,91,41.7,28.2,71.4,11,28,25,3,4,ATL
TOR,WAS,109,42.6,24.2,80.8,13,29,27,9,7,112,47.8,31.4,68.4,16,39,28,7,8,WAS
BOS,CHI,124,51.2,43.8,88.2,12,29,28,5,3,113,57.3,37.5,90.9,3,26,36,7,3,BOS
HOU,UTA,147,55.7,55.1,85.7,12,32,31,7,3,119,44.9,29.7,84.8,12,28,24,2,4,HOU
PHX,SAS,131,59.6,45.8,80.0,7,32,38,11,5,106,47.1,27.3,81.0,8,26,27,6,6,PHX
DEN,POR,114,45.1,33.3,72.7,19,30,25,8,9,111,46.2,35.7,88.2,14,31,27,8,8,DEN
DET,NOP,101,40.5,26.8,81.3,10,36,20,4,5,114,50.6,32.4,67.7,6,35,27,8,7,NOP
LAC,PHI,107,48.2,35.7,94.4,10,27,27,2,9,121,53.3,48.6,77.8,12,25,32,7,10,PHI
CLE,MIA,84,41.7,31.0,75.0,4,26,24,3,3,121,51.8,39.5,87.0,9,35,29,13,0,MIA
MIL,OKC,118,53.3,32.4,64.3,15,42,33,7,5,93,37.1,23.3,77.3,10,27,20,9,1,MIL
GSW,MIN,110,44.7,38.9,76.9,7,34,23,8,3,114,47.6,52.5,72.2,7,37,30,9,5,MIN
IND,LAL,145,55.1,50.0,56.3,10,30,39,6,4,150,56.2,48.0,88.4,8,33,28,6,7,LAL
CHA,CLE,92,42.5,32.1,83.3,6,27,22,5,4,115,53.5,41.5,60.0,9,38,41,4,3,CLE
ATL,BOS,120,52.9,50.0,58.8,15,29,30,5,3,118,49.5,28.9,68.4,12,26,21,7,8,ATL
DET,NYK,99,38.6,29.4,95.5,7,30,22,8,5,124,50.6,41.3,68.2,12,40,30,6,6,NYK
BKN,TOR,96,45.7,23.1,72.2,16,34,20,3,4,88,43.5,18.5,75.0,8,22,23,10,2,BKN
CHI,WAS,105,41.4,28.6,82.1,9,37,27,9,8,107,40.2,28.6,83.3,14,38,32,8,5,WAS
HOU,POR,110,39.8,30.8,96.0,13,32,19,7,7,92,41.4,21.2,86.7,10,34,14,5,6,HOU
PHX,SAS,102,50.6,35.7,57.1,5,42,28,5,7,104,44.0,25.8,84.2,5,35,23,10,1,SAS
DEN,MEM,128,53.3,46.9,94.4,15,35,38,10,7,103,39.4,25.0,66.7,17,23,25,9,9,DEN
DAL,UTA,115,47.8,28.6,83.3,10,37,31,9,7,105,42.5,33.3,81.8,11,35,28,6,3,DAL
PHI,SAC,96,41.5,32.4,85.0,15,32,18,2,4,108,44.2,26.3,78.6,11,29,25,6,6,SAC
IND,LAC,133,58.1,60.7,72.7,7,27,28,7,3,116,54.1,30.0,81.8,11,25,26,4,4,IND
GSW,MIA,113,55.3,34.2,60.0,7,36,31,6,5,92,40.2,24.2,76.9,11,28,24,3,2,GSW
LAL,MIL,128,38.9,31.8,93.8,15,54,30,4,8,124,41.2,29.4,64.7,15,46,37,9,5,LAL
NOP,OKC,112,45.3,36.8,87.0,5,32,26,7,2,119,53.5,44.1,85.7,7,38,28,5,3,OKC
DAL,SAC,132,55.4,56.4,61.5,5,44,34,10,4,96,38.9,36.7,78.9,11,31,27,6,5,DAL
CHA,CLE,118,57.9,39.4,77.3,8,30,30,8,2,111,49.4,43.2,57.1,9,23,33,7,1,CHA
GSW,ORL,101,44.4,29.4,84.6,12,40,26,5,5,93,42.4,31.3,52.4,10,29,25,10,5,GSW
BKN,WAS,122,48.0,30.3,78.3,10,35,24,8,9,119,50.5,41.2,76.5,5,39,26,4,4,BKN
ATL,POR,120,51.8,39.0,80.0,8,33,23,12,9,106,50.6,45.2,60.0,6,27,35,8,2,ATL
LAC,PHI,108,44.4,38.9,70.0,11,32,28,8,5,107,47.6,39.4,84.2,10,41,17,3,11,LAC
NYK,TOR,145,58.5,50.0,81.3,15,27,37,7,8,101,46.4,35.5,92.3,11,17,31,7,4,NYK
CHI,IND,125,50.0,44.4,83.3,13,41,28,7,5,99,40.0,31.0,78.3,12,28,25,3,4,CHI
LAL,MEM,136,55.6,54.5,80.0,4,39,31,5,4,124,47.4,39.5,78.9,13,26,30,10,3,LAL
DET,MIN,91,38.3,28.1,80.0,10,31,15,9,1,106,51.2,30.6,68.8,9,31,28,8,3,MIN
HOU,OKC,132,48.1,34.9,73.9,16,34,25,10,3,126,49.0,36.8,75.0,13,36,26,7,7,HOU
SAS,UTA,118,51.2,48.5,66.7,9,32,40,9,7,111,47.0,37.1,90.9,6,30,25,8,4,SAS
DEN,PHX,97,43.2,25.0,91.7,9,29,24,9,4,104,47.0,48.5,90.9,12,39,29,3,7,PHX
ATL,BOS,123,49.0,34.1,60.0,17,36,24,5,5,122,47.9,38.9,85.7,9,34,28,7,6,ATL
MIL,NOP,100,46.3,35.9,52.6,5,41,21,1,4,107,39.6,25.0,79.4,11,37,22,11,5,NOP
CHA,GSW,97,40.5,26.1,70.8,12,29,23,4,2,115,53.9,34.4,88.9,11,39,35,7,5,GSW
IND,LAL,109,48.3,32.3,92.9,6,40,27,8,6,90,40.7,16.7,83.3,10,38,24,3,3,IND
LAC,ORL,100,48.2,33.3,83.3,12,29,19,11,4,97,44.2,34.5,73.3,13,25,20,10,8,LAC
DET,WAS,96,41.6,25.0,80.0,8,39,19,9,5,87,40.9,27.3,75.0,9,38,22,2,4,DET
BKN,CHI,125,47.3,56.8,63.6,12,31,26,9,3,108,50.7,30.0,79.3,5,39,24,3,6,BKN
CLE,PHI,117,54.9,43.2,84.6,5,32,34,4,3,114,44.7,40.0,82.4,16,26,28,6,7,CLE
MIA,POR,142,58.7,53.8,72.2,6,38,41,17,4,82,40.2,16.7,63.6,10,33,20,4,2,MIA
OKC,PHX,128,56.3,53.3,100.0,7,31,33,7,7,103,44.8,31.7,80.0,13,26,26,6,6,OKC
NYK,SAS,126,46.4,37.8,83.3,18,32,24,10,1,130,53.7,40.0,81.3,8,38,34,3,2,SAS
DEN,MIN,98,39.8,28.6,74.1,13,33,29,6,1,111,51.4,32.1,70.3,6,33,28,6,7,MIN
HOU,UTA,101,38.5,31.0,64.3,15,30,19,10,6,100,46.3,25.8,94.7,11,40,23,4,9,HOU
DAL,SAC,107,47.3,42.9,66.7,6,36,24,4,6,103,43.5,46.9,66.7,10,35,24,9,1,DAL
BOS,NOP,104,47.6,40.5,91.7,8,43,27,7,7,92,39.5,37.1,61.1,10,31,22,9,3,BOS
MEM,ORL,88,36.0,33.3,82.4,13,32,25,11,7,118,48.7,50.0,87.0,5,38,28,8,8,ORL
ATL,MIL,113,45.7,40.0,83.3,9,30,24,5,3,122,55.1,28.6,80.0,6,34,27,7,5,MIL
CLE,DEN,101,46.3,32.0,81.0,6,22,26,10,4,130,57.5,63.6,69.2,11,40,36,7,4,DEN
BKN,LAL,104,42.4,33.3,73.7,9,29,19,12,3,116,54.5,37.5,77.3,6,44,24,8,6,LAL
CHA,LAC,118,50.0,44.2,63.6,5,26,32,3,2,130,57.3,48.3,88.2,7,34,28,4,5,LAC
PHI,TOR,135,59.0,55.8,81.3,9,30,28,6,10,120,52.2,36.7,75.0,7,23,31,10,2,PHI
MIA,WAS,119,49.4,38.9,86.2,6,36,22,11,8,107,45.5,28.9,76.2,7,35,27,6,1,MIA
NYK,OKC,112,41.3,30.2,67.6,15,31,24,8,3,113,53.7,38.2,50.0,9,34,29,6,8,OKC
DAL,HOU,125,51.6,51.1,55.6,10,37,24,7,8,107,42.4,34.2,84.2,12,31,22,9,3,DAL
CHI,MIN,109,52.5,58.6,66.7,8,35,30,11,3,101,46.9,29.7,66.7,8,29,28,12,5,CHI
GSW,SAS,117,48.9,41.0,84.6,12,29,34,15,3,113,44.9,39.5,88.9,16,29,31,7,5,GSW
SAC,UTA,127,53.6,50.0,73.9,13,31,34,8,6,106,41.0,39.0,78.6,11,22,22,6,4,SAC
BOS,CHA,118,48.3,35.8,81.3,11,40,28,3,3,104,45.1,35.1,81.8,8,32,28,3,2,BOS
DET,MEM,108,50.6,39.3,77.3,9,32,22,7,9,110,44.0,33.3,82.6,15,29,28,11,9,MEM
BKN,IND,111,47.1,38.5,67.9,12,31,20,3,4,133,51.5,41.9,82.4,14,33,35,6,9,IND
ORL,POR,104,47.4,34.4,77.8,9,34,26,4,6,103,44.4,35.5,80.0,11,33,28,9,3,ORL
ATL,CHI,113,50.0,47.5,66.7,8,37,29,4,5,101,39.4,25.0,83.3,16,35,17,8,2,ATL
NOP,PHX,111,47.2,40.7,66.7,12,25,29,10,1,124,49.4,38.3,80.0,16,33,29,7,6,PHX
DAL,GSW,100,43.8,37.5,63.6,8,34,27,8,7,104,45.6,46.9,100.0,11,41,29,9,4,GSW
OKC,PHI,105,42.5,33.3,81.8,12,31,30,10,9,109,46.2,46.7,92.0,9,33,27,8,4,PHI
LAL,TOR,128,51.5,43.9,50.0,13,34,38,6,8,111,48.3,31.3,71.4,5,35,25,11,6,LAL
MIL,WAS,113,43.7,22.9,66.7,18,39,31,8,6,117,50.5,23.7,82.4,5,39,26,9,2,WAS
MIA,NYK,109,48.6,44.7,95.2,7,32,24,5,4,99,46.1,35.3,81.0,7,23,25,11,2,MIA
HOU,MIN,106,44.6,29.2,71.4,12,25,23,10,0,113,53.2,42.3,90.9,6,33,29,12,5,MIN
DEN,SAS,110,43.9,32.4,81.3,11,41,28,5,10,105,40.0,29.5,50.0,15,44,33,4,12,DEN
CLE,UTA,129,54.1,41.0,87.5,9,32,38,10,6,113,48.2,43.2,83.3,7,26,26,7,3,CLE
LAC,SAC,95,40.8,40.7,81.5,9,29,18,6,1,109,42.4,28.6,76.0,20,36,29,10,6,SAC
CHA,POR,86,41.0,16.1,77.3,2,34,22,10,8,89,39.8,26.9,66.7,14,41,19,4,2,POR
LAL,WAS,125,50.5,28.6,86.2,11,38,21,10,4,120,49.5,42.9,92.3,6,33,26,11,4,LAL
ATL,DET,121,54.4,34.2,66.7,6,42,36,9,8,113,45.7,33.3,81.0,8,29,24,14,3,ATL
BOS,OKC,135,54.3,42.5,94.7,11,35,33,7,10,100,43.2,20.8,89.3,5,26,21,8,5,BOS
BKN,IND,115,48.3,37.5,70.4,15,35,22,4,8,111,44.7,26.3,81.8,19,26,27,8,9,BKN
MEM,MIL,111,50.5,30.4,70.6,13,41,25,5,8,101,40.0,40.9,58.3,13,31,26,5,10,MEM
MIN,TOR,133,51.0,46.5,68.2,9,41,37,13,9,85,36.7,23.3,85.7,10,38,19,4,6,MIN
NOP,ORL,108,47.4,41.4,85.7,7,28,21,9,1,117,51.3,40.6,73.3,7,32,27,9,2,ORL
CLE,PHX,101,47.0,26.9,84.2,7,30,28,9,4,122,50.6,54.5,94.1,8,35,32,11,2,PHX
MIA,PHI,105,41.5,30.2,87.5,16,35,24,8,4,109,46.7,35.0,81.8,8,33,28,11,7,PHI
NYK,SAC,120,55.0,42.9,69.0,9,30,34,9,2,109,48.8,42.9,58.3,9,26,26,6,3,NYK
GSW,HOU,133,58.8,48.6,88.0,12,31,29,6,2,110,41.9,30.0,86.7,12,17,23,11,1,GSW
DEN,LAC,100,43.4,31.4,68.0,6,45,27,3,4,102,37.8,21.2,84.4,7,41,22,10,2,LAC
ATL,DAL,95,40.0,34.2,66.7,11,45,21,7,2,109,40.4,36.7,88.2,11,42,20,7,7,DAL
DAL,GSW,108,47.6,35.3,76.2,8,33,30,9,9,106,44.1,34.3,66.7,11,33,27,12,5,DAL
CHA,ORL,124,59.7,50.0,100.0,4,32,29,6,4,115,44.7,23.7,84.6,15,22,24,9,3,CHA
IND,OKC,126,52.3,42.9,90.5,8,31,30,8,5,112,48.8,26.7,83.3,9,30,24,8,6,IND
POR,WAS,108,43.6,31.0,70.8,16,39,29,7,5,102,43.2,15.2,70.0,12,33,24,9,5,POR
BOS,SAC,101,42.7,27.3,72.2,12,39,25,6,4,100,38.4,33.3,53.8,15,39,21,4,3,BOS
CHI,NYK,108,47.3,30.4,81.3,19,38,27,11,5,100,43.4,34.5,75.0,9,29,22,9,2,CHI
HOU,MIA,104,37.8,31.8,88.0,12,33,25,7,2,119,49.4,36.1,85.7,8,40,27,8,4,MIA
DET,MEM,90,40.5,26.7,75.0,10,28,22,13,4,108,46.7,32.3,87.5,15,34,24,13,7,MEM
MIL,TOR,111,43.6,28.6,81.0,12,33,21,8,6,117,45.6,38.9,86.1,9,38,24,9,3,TOR
NOP,SAS,109,51.2,31.0,100.0,11,30,28,11,2,111,50.6,37.0,76.9,6,28,34,9,8,SAS
MIN,PHX,87,38.8,34.5,78.6,8,36,23,9,6,97,43.4,34.6,75.9,7,42,29,12,3,PHX
LAC,UTA,131,56.0,37.1,88.9,8,43,32,9,4,102,38.5,30.0,79.3,14,29,20,11,4,LAC
CLE,LAL,97,43.3,31.4,66.7,11,29,24,11,3,116,56.3,43.2,62.5,6,34,30,11,11,LAL
BKN,DET,113,52.1,40.7,78.8,11,37,20,3,7,103,45.7,43.6,50.0,5,23,25,9,2,BKN
MEM,PHI,96,41.4,34.6,71.4,15,29,21,9,2,116,51.9,41.0,78.3,9,32,27,12,9,PHI
ATL,DEN,110,42.5,32.4,82.8,11,27,30,8,2,142,60.2,56.1,81.3,6,41,38,9,7,DEN
DAL,HOU,147,54.1,38.5,88.9,6,41,21,4,6,136,49.5,41.5,77.1,4,28,31,11,6,DAL
CLE,LAC,118,47.7,36.7,85.2,7,29,27,10,2,120,48.8,40.0,100.0,11,37,26,5,2,LAC
IND,MIA,117,51.2,28.1,95.2,4,33,27,4,6,115,46.4,29.6,90.6,8,31,21,3,2,IND
BOS,POR,124,56.3,42.1,76.9,5,35,34,11,8,107,39.2,36.8,100.0,22,31,26,8,2,BOS
CHA,OKC,118,54.2,42.5,78.6,7,29,29,12,9,121,51.7,50.0,76.5,10,26,33,14,4,OKC
CHI,ORL,98,50.7,30.0,72.7,8,29,20,7,5,113,46.7,32.4,94.7,10,30,24,12,4,ORL
TOR,WAS,130,51.0,35.5,75.0,8,41,33,9,4,122,47.2,40.0,73.3,8,35,29,9,11,TOR
NOP,PHX,113,47.1,41.0,89.5,8,34,26,8,7,105,44.8,35.9,92.9,9,29,30,7,8,NOP
MIL,NYK,109,46.7,35.3,84.4,9,29,27,3,7,122,48.9,48.3,81.8,13,28,25,9,6,NYK
PHI,SAS,133,45.6,30.8,89.5,8,38,31,15,3,126,44.9,36.4,84.6,14,45,31,5,11,PHI
BKN,SAC,77,34.9,23.3,76.9,7,39,17,5,5,107,42.6,31.3,75.0,11,43,31,8,12,SAC
GSW,UTA,118,53.3,40.0,100.0,11,36,32,9,8,110,47.0,42.9,81.0,6,23,21,4,6,GSW
LAL,MIN,117,46.4,35.5,87.5,10,31,27,10,2,127,51.5,38.5,85.7,13,33,29,12,3,MIN
CHA,DAL,104,43.8,31.3,76.2,8,31,24,8,3,130,53.8,34.0,65.0,16,39,35,6,7,DAL
DET,PHI,102,40.5,46.7,83.3,9,35,20,3,5,120,44.9,35.1,82.6,16,35,29,11,8,PHI
IND,TOR,140,54.5,35.6,69.6,15,29,33,9,8,123,50.0,23.8,72.7,16,24,21,8,6,IND
ATL,MIA,111,39.8,21.7,78.6,17,42,28,13,2,117,47.7,40.0,71.4,5,41,29,8,3,MIA
BOS,MIL,91,39.8,32.7,0.0,12,26,27,11,4,104,53.1,47.2,50.0,10,39,29,6,5,MIL
CHI,NYK,117,53.4,35.7,68.4,12,27,20,4,5,128,55.4,47.2,95.0,6,25,31,6,4,NYK
HOU,ORL,118,52.3,42.9,72.2,6,31,29,8,7,106,45.3,29.2,91.3,10,32,23,9,6,HOU
MEM,SAS,87,34.6,20.0,81.8,17,32,21,10,5,102,48.3,25.0,100.0,10,41,30,5,11,SAS
MIN,WAS,130,47.8,43.9,81.3,10,34,30,9,8,121,49.4,46.5,76.5,7,34,26,5,4,MIN
OKC,SAC,112,48.8,36.7,74.2,6,36,21,11,8,105,34.4,34.5,73.1,21,35,23,8,4,OKC
DEN,UTA,111,48.9,37.8,45.5,13,30,30,12,12,95,39.6,32.3,100.0,11,33,19,5,2,DEN
GSW,LAL,134,58.8,63.4,66.7,4,38,37,3,12,120,45.8,34.3,83.3,10,30,31,8,3,GSW
LAC,PHX,105,47.1,46.2,100.0,10,53,28,5,3,92,33.7,22.9,85.7,8,30,17,16,7,LAC
NOP,POR,110,41.4,30.6,93.1,13,32,25,13,2,100,47.1,34.2,87.5,13,34,28,3,3,NOP
CLE,MEM,110,45.1,40.5,72.4,12,35,27,11,10,98,39.3,43.8,94.7,10,34,21,10,10,CLE
ATL,CHA,114,52.4,45.0,62.5,7,31,35,7,2,115,50.6,38.9,95.5,5,28,25,11,2,CHA
BKN,TOR,106,44.2,30.6,79.2,14,42,25,4,15,102,37.2,40.0,88.9,15,30,19,8,5,BKN
DAL,MIA,111,49.4,34.1,76.9,8,31,27,8,8,92,40.7,43.3,100.0,12,34,22,3,1,DAL
MIL,ORL,117,51.2,37.5,80.0,10,33,27,9,4,99,46.2,36.7,69.6,5,29,19,6,1,MIL
OKC,SAS,127,46.5,42.1,81.0,7,55,33,12,6,89,33.3,22.5,80.0,4,43,24,8,4,OKC
DEN,MIN,116,55.4,44.0,56.5,11,33,31,7,8,107,50.0,43.3,57.1,9,26,23,9,5,DEN
LAC,PHX,108,46.3,33.3,80.0,9,35,23,9,3,124,48.4,36.0,93.3,9,39,29,8,6,PHX
CHI,DET,127,53.1,38.9,73.3,11,31,28,14,5,105,49.4,40.0,65.2,7,31,27,4,2,CHI
BOS,NYK,109,46.5,38.1,81.3,10,26,25,7,12,118,49.5,38.9,60.0,17,35,24,7,4,NYK
HOU,UTA,121,42.1,44.7,90.9,16,23,22,8,6,124,50.6,35.9,81.5,15,34,27,8,7,UTA
GSW,POR,100,46.8,34.3,80.0,10,36,24,8,13,92,36.1,23.5,82.4,20,29,22,9,3,GSW
NOP,SAC,135,57.0,55.0,83.3,5,35,35,7,2,123,54.8,42.1,75.0,5,27,26,7,0,NOP
ORL,PHI,113,45.3,29.6,76.0,10,35,25,7,7,125,47.7,48.6,82.1,8,36,22,6,6,PHI
CHI,WAS,129,49.0,40.0,67.9,17,39,28,9,6,127,52.3,41.9,65.5,4,35,32,6,5,CHI
BOS,CHA,131,51.9,34.1,69.2,16,37,34,12,1,98,42.1,42.9,86.4,4,29,20,3,7,BOS
CLE,IND,129,52.6,40.6,69.6,11,30,28,9,2,120,51.7,28.1,86.4,7,32,37,7,2,CLE
BKN,NYK,107,50.0,34.4,73.7,16,29,22,3,4,111,45.8,46.7,84.0,8,23,21,10,3,NYK
MIA,TOR,125,52.3,41.5,78.3,6,31,37,7,2,103,48.1,32.3,86.4,7,34,23,1,1,MIA
LAL,MEM,123,51.9,35.1,76.5,10,29,25,5,6,120,45.3,43.6,81.0,16,26,19,14,2,LAL
ATL,MIN,106,44.4,30.0,68.0,9,31,23,4,1,109,48.1,27.0,79.3,7,37,29,8,11,MIN
MIL,OKC,107,49.4,36.7,92.3,8,34,27,7,3,125,52.8,34.2,90.0,8,30,29,13,5,OKC
DEN,SAS,120,50.5,36.1,90.0,6,27,31,9,4,121,52.9,45.5,69.6,11,38,31,2,4,SAS
DAL,DET,89,43.4,27.6,75.0,9,40,20,5,5,107,48.4,25.8,77.8,6,34,23,11,7,DET
GSW,NOP,109,46.5,38.2,76.2,11,42,27,6,5,114,46.7,52.6,62.5,5,33,24,11,5,NOP
HOU,POR,116,47.8,28.2,85.0,10,38,25,3,5,107,38.9,34.3,72.4,16,32,20,4,5,HOU
LAC,UTA,109,44.8,25.6,68.4,20,24,23,9,7,110,46.6,17.1,88.0,14,32,26,7,4,UTA
PHX,SAC,108,52.6,37.5,94.1,6,35,25,4,4,107,44.0,36.8,92.9,9,26,26,12,1,PHX
BOS,WAS,132,57.3,50.0,66.7,10,38,29,10,15,122,47.6,36.8,100.0,8,28,33,9,4,BOS
CHA,CLE,120,50.5,47.5,81.8,10,37,36,10,9,110,47.3,48.5,66.7,12,31,30,4,1,CHA
ATL,IND,115,43.8,33.3,92.6,9,23,25,6,5,157,65.0,52.8,80.0,12,36,41,10,6,IND
MIA,TOR,118,52.9,25.0,89.5,13,33,29,13,7,103,42.2,26.5,85.7,13,28,23,6,3,MIA
CHI,NYK,119,48.5,25.8,81.3,15,29,25,15,3,120,50.5,37.5,76.2,16,37,27,7,6,NYK
MIL,ORL,88,40.0,25.9,91.3,7,27,16,10,4,113,49.4,31.4,94.7,7,36,27,11,5,ORL
BKN,PHI,86,38.6,26.5,76.5,4,38,19,8,6,107,42.7,31.8,73.3,13,44,30,8,6,PHI
DEN,MEM,126,51.7,33.3,84.6,16,38,32,9,5,111,45.0,24.2,72.2,16,27,22,9,2,DEN
MIN,PHX,106,51.4,34.6,80.6,12,24,22,7,5,125,54.7,55.2,83.3,13,19,28,13,3,PHX
LAL,NOP,124,55.2,37.9,94.4,7,32,32,12,3,108,47.7,40.5,78.6,10,29,26,8,1,LAL
DAL,OKC,86,33.0,20.5,82.4,12,29,19,8,2,135,55.7,41.2,81.3,11,47,38,6,6,OKC
DET,SAS,95,39.1,24.2,75.0,11,29,17,7,3,123,53.8,44.1,71.4,12,42,33,9,3,SAS
GSW,UTA,123,47.9,32.6,82.6,12,30,35,10,6,116,51.7,41.2,62.5,14,34,22,6,5,GSW
HOU,LAC,116,48.5,28.9,35.7,17,42,31,7,8,105,39.4,21.6,88.2,16,35,23,13,8,HOU
POR,SAC,82,31.6,15.6,76.5,23,31,18,11,2,121,49.4,38.2,81.5,13,38,29,11,6,SAC
